species_name,SRA_run_accession,library_layout,tissue,genome_refseq_accession,genome_ftp_path
monito_del_monte,SRR6255597,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255598,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255599,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255600,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255601,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255602,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255603,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255604,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255605,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255606,PAIRED,muscle,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255607,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255608,PAIRED,brain,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255609,PAIRED,muscle,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255611,PAIRED,muscle,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
monito_del_monte,SRR6255612,PAIRED,muscle,GCF_019393635.1_mDroGli1.pri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri
naked_mole-rat,SRR6003674,PAIRED,dorsal root ganglion,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR6003675,PAIRED,dorsal root ganglion,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR6003677,PAIRED,dorsal root ganglion,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR6003678,PAIRED,spinal cord,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR6003680,PAIRED,spinal cord,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR6003681,PAIRED,spinal cord,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517426,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517427,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517428,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517429,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517344,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517345,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517346,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517347,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517348,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517349,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517350,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517351,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517352,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517353,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517354,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517355,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517356,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517357,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517358,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517359,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517360,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517361,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517362,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517363,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517364,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517365,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517366,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517367,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517368,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517369,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517370,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517371,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517372,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517414,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517415,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517418,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517419,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517422,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517423,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517307,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517308,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517309,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517310,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517311,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517312,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517313,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517314,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517315,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517316,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517317,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517318,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517319,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517320,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517321,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517322,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517323,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517324,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517325,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517326,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517327,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517328,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517329,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517330,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517331,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517332,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517333,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517334,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517335,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517336,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517337,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517338,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517339,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517340,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517341,SINGLE,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517342,SINGLE,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR5517343,SINGLE,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959124,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959133,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959142,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959152,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959162,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959171,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959180,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR1959189,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2123685,PAIRED,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2123686,PAIRED,cerebellum,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2120779,PAIRED,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2120811,PAIRED,hypothalamus,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2120823,PAIRED,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR2120824,PAIRED,pituitary,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR306400,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR306401,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR306402,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR306406,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR17216158,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR17216164,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR17216169,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR17216175,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
naked_mole-rat,SRR17216179,PAIRED,brain,GCF_000247695.1_HetGla_female_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0
Tasmanian_devil,SRR034105,SINGLE,brain,GCF_902635505.1_mSarHar1.11,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/635/505/GCF_902635505.1_mSarHar1.11
